,Temperature_Comedor_Sensor,22:Temperature_Exterior_Sensor,5:Weather_Temperature,9:Humedad_Habitacion_Sensor,23:Humedad_Exterior_Sensor,8:Humedad_Comedor_Sensor,7:CO2_Habitacion_Sensor,18:Meteo_Exterior_Piranometro,24:Day_Of_Week,Temperature_Habitacion_Sensor
2100,18.7113,16.962,14.9333,56.576,69.7893,53.52,215.787,167.877,3.0,18.372
2101,18.748,17.1393,15.0,56.5307,69.5627,53.008,215.211,196.235,3.0,18.42
2102,18.81,17.3347,15.0,56.4053,69.2107,52.8853,213.504,227.883,3.0,18.4967
2103,18.86,17.516,15.0,56.456,69.0053,52.7493,212.373,148.171,3.0,18.532
2104,18.9067,17.594,15.3333,56.5893,69.088,53.056,212.043,68.7333,3.0,18.5567
2105,18.9347,17.6633,16.0,56.9147,69.2053,53.3387,211.84,86.688,3.0,18.5867
2106,18.974,17.6833,16.0,57.056,69.2827,53.8053,212.032,109.248,3.0,18.61
2107,18.9993,17.772,16.3333,57.0267,68.9547,53.6907,211.819,258.741,3.0,18.716
2108,19.0367,18.0247,17.0,56.984,68.488,53.336,209.824,273.664,3.0,18.8067
2109,19.132,18.1573,17.0,57.1067,67.6827,53.0587,208.704,421.76,3.0,18.904
2110,19.256,18.4247,17.0,56.864,67.304,52.8453,208.597,541.312,3.0,19.032
2111,19.4167,18.7613,17.0,56.3787,66.8587,52.592,207.328,674.091,3.0,19.2513
2112,19.598,19.098,16.0667,55.936,66.0187,52.296,206.923,894.379,3.0,19.4553
2113,19.8307,19.4907,16.5333,55.5253,64.8213,52.0773,206.848,779.072,3.0,19.7213
2114,20.0547,19.8553,17.0,55.3227,64.1947,51.9787,207.2,704.277,3.0,19.9313
2115,20.2293,20.2013,17.7333,55.336,63.48,51.9867,206.517,771.883,3.0,20.1427
2116,20.446,20.4607,18.5333,55.408,62.776,51.9707,206.016,798.421,3.0,20.3407
2117,20.6387,20.7307,17.5333,55.3307,62.144,52.048,206.251,659.371,3.0,20.576
2118,20.744,20.792,17.0,55.6187,61.3173,52.4427,206.165,199.584,3.0,20.692
2119,20.8587,20.54,17.0,55.7813,61.8427,52.7093,206.624,599.477,3.0,20.764
2120,21.024,20.6293,17.0,55.784,62.6613,52.6907,206.528,813.76,3.0,20.928
2121,21.1813,20.888,17.0,55.9893,62.3387,52.7547,206.379,671.765,3.0,21.052
2122,21.2813,20.8853,17.0,56.176,61.8693,53.04,204.576,373.291,3.0,21.1373
2123,21.3773,20.648,17.0,56.2427,62.336,53.3253,205.173,342.987,3.0,21.184
2124,21.448,20.46,17.0,56.4213,62.3547,53.656,205.269,188.235,3.0,21.216
2125,21.46,20.2087,16.2667,56.6027,62.5893,54.0747,205.141,39.5027,3.0,21.18
2126,21.448,19.9327,15.6667,56.7867,63.184,54.384,205.579,6.102,3.0,21.108
2127,21.4147,19.6707,15.0,57.0587,66.9573,54.7813,205.781,8.69333,3.0,21.02
2128,21.3693,19.3633,15.0,57.3627,69.4827,55.9627,206.517,7.302,3.0,20.9707
2129,21.3,19.0593,15.0,57.7707,70.7707,56.6667,206.517,14.658,3.0,20.908
2130,21.228,18.8267,15.0,58.136,71.6907,57.2187,206.187,22.454,3.0,20.8267
2131,21.144,18.6347,14.8,58.4267,72.336,57.1547,206.347,26.9067,3.0,20.7533
2132,21.0653,18.426,14.0667,58.8027,72.8427,57.6533,206.987,41.788,3.0,20.688
2133,20.988,18.254,14.0,58.9707,73.4907,57.1653,206.816,21.662,3.0,20.616
2134,20.9013,18.076,14.0,59.216,73.9067,57.5333,206.933,8.47333,3.0,20.5387
2135,20.832,17.87,14.0,59.2187,74.592,56.8187,206.411,8.45933,3.0,20.45
2136,20.7387,17.6813,14.0,59.4853,74.816,57.2773,207.093,13.3433,3.0,20.3747
2137,20.664,17.5147,14.0,59.5333,75.3707,56.9547,207.723,10.894,3.0,20.29
2138,20.568,17.38,14.0,59.7173,75.6613,57.288,208.117,0.287333,3.0,20.174
2139,20.4847,17.2433,14.0,59.5813,76.432,56.84,208.096,-1.636,3.0,20.1053
2140,20.4033,17.1467,14.0,59.608,76.736,56.6827,208.683,-3.356,3.0,20.0053
2141,20.2933,17.0207,14.0,59.528,76.9733,56.3813,208.597,-3.57733,3.0,19.9367
2142,20.21,16.922,14.0,59.536,76.9467,56.3013,208.203,-3.83867,3.0,19.8453
2143,20.1367,16.8253,14.0,59.7333,76.7067,56.9733,208.587,-3.64267,3.0,19.7567
2144,20.0567,16.7133,14.0,59.6533,76.808,56.848,208.864,-3.512,3.0,19.694
2145,19.9807,16.6587,14.0,59.7093,76.7973,56.9173,208.704,-3.57733,3.0,19.5933
2146,19.89,16.624,14.0,59.472,77.2693,55.76,203.723,-3.44667,3.0,19.5493
2147,19.8313,16.5467,14.0,59.5653,77.12,55.8987,197.696,-3.57733,3.0,19.458
2148,19.752,16.484,14.0,59.424,77.3307,55.4187,196.832,-3.316,3.0,19.39
2149,19.6787,16.4273,14.0,59.3733,77.76,55.2373,198.357,-3.316,3.0,19.344
2150,19.606,16.39,14.0,59.6453,77.5813,56.032,199.029,-3.57733,3.0,19.2633
2151,19.5467,16.36,14.0,59.7147,77.5067,55.9947,199.435,-3.44667,3.0,19.2227
2152,19.4787,16.2847,14.0,59.784,78.192,56.0453,201.035,-3.512,3.0,19.144
2153,19.4073,16.2567,14.0,59.784,78.0133,55.6693,201.707,-3.83867,3.0,19.0733
2154,19.3467,16.23,14.0,59.8,77.7653,55.712,203.221,-3.57733,3.0,19.0
2155,19.294,16.2267,14.0,59.9093,77.704,55.904,203.403,-3.512,3.0,18.9667
2156,19.2233,16.2033,14.0,59.976,77.696,55.88,204.437,-3.708,3.0,18.914
2157,19.166,16.1867,14.0,60.0133,77.7947,55.976,203.509,-3.57733,3.0,18.8293
2158,19.0993,16.172,14.0,60.1173,77.6373,56.0907,203.061,-3.512,3.0,18.8053
2159,19.06,16.152,14.0,60.2027,77.6907,56.0747,204.085,-3.57733,3.0,18.7533
2160,19.006,16.144,14.0,60.1493,77.9147,55.8107,204.587,-3.64267,3.0,18.6673
2161,18.966,16.124,13.4667,60.0427,78.312,55.5013,203.424,-3.512,3.06667,18.652
2162,18.91,16.1133,13.0,60.2933,78.3333,55.8533,202.731,-3.38133,4.0,18.6
2163,18.8633,16.1167,13.0,60.4107,78.376,56.04,202.176,-3.57733,4.0,18.524
2164,18.8233,16.1133,13.5333,60.4667,78.0747,55.96,201.536,-3.512,4.0,18.492
2165,18.7927,16.124,14.0,60.584,78.0987,56.056,201.973,-3.64267,4.0,18.4667
2166,18.7327,16.124,14.0,60.5947,78.1707,56.152,203.029,-3.44667,4.0,18.4233
2167,18.6807,16.114,13.8667,60.5573,78.408,55.968,202.176,-3.44667,4.0,18.372
2168,18.6513,16.1,13.1333,60.4587,78.48,55.632,201.76,-3.57733,4.0,18.3207
2169,18.6113,16.0933,13.0,60.4613,78.8427,55.5973,201.483,-3.57733,4.0,18.2767
2170,18.5733,16.0733,13.6,60.6213,78.8853,55.792,201.899,-3.38133,4.0,18.24
2171,18.538,16.06,13.4667,60.72,78.9467,55.984,201.685,-3.904,4.0,18.196
2172,18.5133,16.04,13.0,61.08,78.968,56.3093,200.971,-3.512,4.0,18.1333
2173,18.4687,16.004,13.3333,61.1707,79.0747,56.3947,202.869,-3.57733,4.0,18.0967
2174,18.4273,15.9693,14.0,61.0853,79.2587,56.3947,202.763,-3.64267,4.0,18.08
2175,18.38,15.8887,13.8,61.1947,79.2667,56.4907,202.389,-3.512,4.0,18.032
2176,18.3333,15.8427,13.0,61.344,79.432,56.688,202.421,-3.44667,4.0,17.9767
2177,18.302,15.7953,13.0,61.3813,79.4667,56.904,201.941,-3.512,4.0,17.9367
2178,18.2467,15.7567,13.0,61.4053,79.5547,56.88,201.973,-3.512,4.0,17.91
2179,18.2,15.71,13.0,61.4853,79.608,56.9813,202.176,-3.57733,4.0,17.856
2180,18.17,15.69,13.0,61.5493,79.6933,57.096,202.379,-3.512,4.0,17.8213
2181,18.1267,15.6473,13.0,61.4693,79.6987,56.84,204.096,-3.44667,4.0,17.78
2182,18.0767,15.5867,13.0,61.5547,79.592,56.9413,204.875,-3.44667,4.0,17.7093
2183,18.0373,15.5567,13.0,61.6747,79.6507,56.9333,205.109,-3.44667,4.0,17.66
2184,17.9833,15.5093,13.0,61.6773,79.5973,57.0773,205.536,-1.28667,4.0,17.62
2185,17.942,15.464,13.0,61.7307,79.5067,57.0,205.227,6.936,4.0,17.5733
2186,17.904,15.46,13.0,61.616,79.7013,56.9307,206.144,16.728,4.0,17.5667
2187,17.8667,15.4167,13.0,61.776,79.48,56.8453,206.528,27.1653,4.0,17.516
2188,17.8433,15.39,13.0,61.7333,79.4533,56.8533,208.107,46.7413,4.0,17.484
2189,17.8167,15.3567,12.8667,61.792,79.4907,57.04,207.904,50.2933,4.0,17.47
2190,17.782,15.292,12.2,61.8267,79.7253,57.288,207.328,49.9467,4.0,17.4333
2191,17.772,15.296,12.0,61.784,79.5093,57.3707,207.584,119.472,4.0,17.4133
2192,17.772,15.3733,12.0667,61.8907,79.0053,57.568,207.829,253.643,4.0,17.4233
2193,17.806,15.5787,12.8,61.6853,78.9067,57.488,207.84,315.893,4.0,17.4567
2194,17.8533,15.8973,13.0,60.928,76.3547,56.816,206.965,393.472,4.0,17.5153
2195,17.922,16.2447,13.0,60.048,74.7413,56.608,206.027,489.365,4.0,17.6787
2196,18.0607,16.6067,13.9333,59.4933,73.6267,56.6267,205.323,564.501,4.0,17.8073
2197,18.218,16.9927,14.0,59.224,72.7973,56.5093,205.205,582.72,4.0,18.0073
2198,18.4067,17.356,14.9333,59.1333,71.9893,56.36,205.184,606.677,4.0,18.216
2199,18.614,17.6847,15.1333,58.904,71.2587,56.064,205.152,656.171,4.0,18.424
2200,18.812,18.02,15.6,58.8133,70.648,56.024,204.843,619.968,4.0,18.6787
2201,19.0213,18.3393,16.7333,58.7653,69.9333,55.8853,203.285,440.544,4.0,18.8887
2202,19.1687,18.5713,17.0,59.08,69.624,55.9733,203.531,387.2,4.0,19.06
2203,19.3413,18.732,17.0,59.2027,69.52,56.2827,203.061,586.496,4.0,19.2273
2204,19.5873,19.0907,17.0,58.9467,68.9893,56.2027,202.357,880.683,4.0,19.4933
2205,19.8653,19.556,17.6667,58.6053,68.04,55.8,202.507,944.512,4.0,19.816
2206,20.1107,19.9407,19.0,58.3467,66.7653,55.5813,201.803,724.437,4.0,20.0947
2207,20.3307,20.2227,19.0,58.088,66.6587,55.4987,201.173,740.075,4.0,20.3447
2208,20.5453,20.4467,19.0,58.512,66.2,55.3867,201.6,755.349,4.0,20.584
2209,20.7187,20.636,19.0,58.5413,65.4853,55.5467,200.715,764.352,4.0,20.7747
2210,20.912,20.7467,18.4667,58.0533,64.7893,55.616,200.416,635.989,4.0,21.0107
2211,21.076,20.8253,18.2667,57.9573,64.024,55.8027,200.491,824.299,4.0,21.156
2212,21.2973,21.0053,20.0,57.4053,63.9707,55.7813,200.437,974.421,4.0,21.34
2213,21.492,21.116,19.2667,58.8133,62.1413,55.9253,199.989,628.565,4.0,21.504
2214,21.5693,20.9947,19.0,59.2187,62.024,56.216,199.573,390.123,4.0,21.5693
2215,21.636,20.728,18.2667,58.9413,62.568,56.5467,198.88,406.336,4.0,21.584
2216,21.7187,20.5427,18.0,59.0533,64.0933,56.656,197.579,496.629,4.0,21.632
2217,21.768,20.5133,18.0,58.368,64.8053,56.6373,197.547,224.576,4.0,21.596
2218,21.792,20.3473,17.4667,58.3013,65.352,56.688,196.608,420.853,4.0,21.612
2219,21.8493,20.2953,17.0,57.976,65.3173,56.6427,197.589,392.405,4.0,21.64
2220,21.8907,20.2173,17.0,58.144,64.984,56.6213,197.547,667.477,4.0,21.676
2221,21.976,20.436,17.0,57.9147,64.2853,56.3173,198.144,541.675,4.0,21.692
2222,22.0373,20.612,17.0,58.0827,62.6907,56.0373,197.781,585.963,4.0,21.7293
2223,22.0813,20.668,17.0,57.7653,60.8,55.5573,196.544,558.997,4.0,21.716
2224,22.128,20.6813,17.0,57.8053,60.6107,54.744,196.117,500.864,4.0,21.7107
2225,22.128,20.528,17.0,57.136,60.704,54.2133,195.851,433.899,4.0,21.7133
2226,22.124,20.2887,17.0,57.7413,62.592,54.344,194.965,381.099,4.0,21.692
2227,22.1093,20.094,17.0,58.2693,64.608,55.1467,194.581,186.357,4.0,21.62
2228,22.064,19.8853,17.0,58.312,65.5973,55.3813,194.837,117.229,4.0,21.5653
2229,22.032,19.706,17.0,58.7253,66.272,55.7627,194.88,246.997,4.0,21.508
2230,21.98,19.5387,17.0,58.8987,66.888,56.1787,194.347,193.867,4.0,21.456
2231,21.9373,19.41,17.0,59.0987,67.1813,56.4293,193.44,108.936,4.0,21.3933
2232,21.8747,19.2647,17.0,59.3947,67.2747,56.7387,194.112,30.5387,4.0,21.2907
2233,21.816,19.0867,17.0,59.6027,67.792,57.0027,194.112,15.9727,4.0,21.192
2234,21.728,18.87,16.0667,59.872,68.2347,57.3413,193.109,5.83,4.0,21.1187
2235,21.6053,18.648,16.0,59.7707,68.5573,57.2267,193.792,-1.13067,4.0,20.9947
2236,21.5267,18.468,16.0,59.8853,68.7547,57.328,193.376,-3.708,4.0,20.912
2237,21.408,18.2407,16.0,59.9013,68.7973,57.2533,194.709,-3.96933,4.0,20.8147
2238,21.2933,18.038,16.0,59.84,69.28,57.224,195.381,-3.708,4.0,20.7133
2239,21.184,17.884,16.0,59.864,70.4293,57.2987,194.539,-3.708,4.0,20.5853
2240,21.0787,17.7373,15.4667,59.8827,70.8747,57.3387,194.656,-3.708,4.0,20.5007
2241,20.976,17.614,15.0,59.8933,71.144,57.3973,195.072,-3.64267,4.0,20.3853
2242,20.8853,17.5047,15.0,59.8853,71.3493,57.5333,194.72,-3.57733,4.0,20.3087
2243,20.7747,17.4033,15.0,59.8827,71.36,57.6453,194.485,-3.77333,4.0,20.212
2244,20.688,17.228,14.8667,59.952,68.3467,56.9867,194.656,-3.512,4.0,20.1173
2245,20.5853,16.8447,14.0,59.8107,70.536,56.5387,194.027,-3.708,4.0,20.0513
2246,20.47,16.4147,11.2,59.688,71.6987,56.0427,192.075,-3.83867,4.0,19.938
2247,20.3067,16.0533,11.0,59.6027,73.3467,55.8187,192.011,-3.57733,4.0,19.7767
2248,20.168,15.804,11.0,59.5893,74.0,55.7813,190.72,-3.57733,4.0,19.6473
2249,20.03,15.5747,11.7333,59.5973,74.3333,55.664,191.413,-3.38133,4.0,19.49
2250,19.8867,15.3753,12.0,59.696,75.1253,56.416,191.979,-3.38133,4.0,19.3593
2251,19.7693,15.22,12.0,59.8,75.384,56.504,191.808,-3.38133,4.0,19.25
2252,19.6487,15.07,12.0,59.9093,74.9147,56.8373,191.669,-3.64267,4.0,19.1407
2253,19.534,14.962,12.0,59.9653,75.2427,56.68,192.693,-3.38133,4.0,19.0353
2254,19.406,14.8967,12.0,60.04,75.5733,56.4053,192.704,-3.38133,4.0,18.89
2255,19.3107,14.8213,12.0,60.072,76.088,56.4507,192.341,-3.38133,4.0,18.824
2256,19.1967,14.7733,12.0,60.1253,76.272,56.424,193.408,-3.64267,4.0,18.75
2257,19.0887,14.7367,12.0,60.1787,76.6,56.496,194.229,-3.44667,4.06667,18.68
2258,18.988,14.72,12.0,60.2587,76.7627,56.2507,194.549,-3.25067,5.0,18.6
2259,18.9073,14.68,12.0,60.2747,76.8667,56.2427,194.293,-3.512,5.0,18.4907
2260,18.82,14.648,12.0,60.3067,76.8907,56.096,194.656,-3.18533,5.0,18.43
2261,18.72,14.5833,12.0,60.3147,77.2587,55.9387,195.104,-3.316,5.0,18.352
2262,18.634,14.516,12.0,60.3947,77.376,55.992,194.944,-3.316,5.0,18.2533
2263,18.554,14.46,12.0,60.4187,77.4907,56.096,194.741,-3.512,5.0,18.1693
2264,18.486,14.3833,12.0,60.464,77.544,56.1893,195.467,-3.316,5.0,18.1033
2265,18.3907,14.3193,12.0,60.5307,77.6427,56.2053,194.859,-3.38133,5.0,18.0247
2266,18.3127,14.23,12.0,60.6187,77.776,56.2747,194.859,-3.18533,5.0,17.9367
2267,18.21,14.148,11.9333,60.6347,77.8987,56.152,194.912,-3.316,5.0,17.828
2268,18.13,14.06,11.0667,60.6507,77.9627,56.0907,195.573,-3.25067,5.0,17.7793
2269,18.0353,13.9993,11.0,60.7387,77.9173,56.0693,195.413,-3.44667,5.0,17.6907
2270,17.956,13.9233,11.0,60.7253,77.864,56.048,194.88,-3.38133,5.0,17.6
2271,17.8567,13.87,10.8667,60.7653,77.9253,56.0613,195.552,-3.316,5.0,17.516
2272,17.7927,13.794,10.0,60.7413,78.4107,56.0293,195.776,-3.25067,5.0,17.4533
2273,17.7053,13.7533,10.0,60.576,78.9493,55.6773,196.021,-3.38133,5.0,17.3633
2274,17.6,13.684,10.0,60.5333,78.8507,55.6507,197.557,-3.38133,5.0,17.27
2275,17.5273,13.582,10.0,60.5387,78.7093,55.68,198.347,-3.17267,5.0,17.162
2276,17.4493,13.4973,10.0,60.592,78.7013,55.76,198.304,-3.38133,5.0,17.038
2277,17.3813,13.402,10.0,60.688,78.6987,55.8907,198.421,-3.38133,5.0,16.97
2278,17.3167,13.332,10.0,60.7627,78.6533,56.0133,198.72,-3.18533,5.0,16.8793
2279,17.2393,13.2833,10.0,60.7653,78.568,56.128,198.88,-3.18533,5.0,16.782
2280,17.1533,13.2467,10.0,60.76,78.76,56.0933,198.613,-0.962667,5.0,16.7087
2281,17.0647,13.166,10.0,60.816,78.7893,56.1867,198.571,9.16267,5.0,16.6447
2282,17.0067,13.0967,10.0,60.8133,78.944,56.216,198.795,41.03,5.0,16.5667
2283,16.9593,13.0867,10.0,60.848,78.544,56.2933,198.592,125.184,5.0,16.512
2284,16.924,13.1407,9.06667,60.8613,78.0933,56.472,199.552,77.24,5.0,16.4733
2285,16.874,13.2267,9.13333,60.9467,77.6667,56.616,199.2,33.728,5.0,16.3967
2286,16.84,13.2467,9.6,60.96,77.6853,56.76,198.709,40.692,5.0,16.3833
2287,16.7893,13.2667,10.0,60.9893,77.6907,56.632,198.069,15.2047,5.0,16.328
2288,16.7107,13.2233,10.5333,60.9173,76.8187,56.5813,196.363,20.6173,5.0,16.26
2289,16.6467,13.14,10.2667,60.8587,76.464,56.6107,194.688,48.8173,5.0,16.2433
2290,16.5767,13.0767,10.0,60.776,75.8747,56.5093,194.24,74.8613,5.0,16.1627
2291,16.5067,13.0073,10.0,60.7947,75.0267,56.6027,192.587,86.9013,5.0,16.1267
2292,16.4547,12.9133,9.86667,60.72,75.5867,56.5653,192.672,140.109,5.0,16.1
2293,16.4367,12.9,9.4,60.5547,76.1387,56.5547,192.245,129.563,5.0,16.0273
2294,16.3753,12.87,9.0,60.5387,75.936,56.4373,191.947,130.837,5.0,16.016
2295,16.354,12.9107,9.53333,60.3307,75.3387,56.3253,189.909,643.275,5.0,16.028
2296,16.446,13.1967,10.0,59.5467,74.816,56.0107,190.4,673.077,5.0,16.1667
2297,16.5233,13.578,10.0,59.112,73.1813,55.7813,189.931,549.888,5.0,16.2973
2298,16.55,13.788,10.0,59.0,72.192,55.7947,190.176,135.789,5.0,16.3207
2299,16.5533,13.7393,10.1333,59.3093,71.6853,56.0267,190.123,209.136,5.0,16.3033
2300,16.648,13.7853,11.0,59.0507,70.4933,55.8667,190.101,877.013,5.0,16.448
2301,16.8367,14.3047,11.0,58.12,69.792,55.5067,189.941,873.813,5.0,16.674
2302,17.0127,14.892,12.4667,57.6213,68.136,55.184,190.229,890.88,5.0,16.918
2303,17.224,15.45,13.7333,57.1653,66.0027,54.9067,190.624,898.219,5.0,17.1707
2304,17.4173,15.9427,14.0,56.8453,64.8213,54.7413,190.848,898.688,5.0,17.38
2305,17.6373,16.4213,14.0,56.7467,63.472,54.6027,190.816,904.661,5.0,17.634
2306,17.8547,16.9267,14.9333,56.1093,62.2507,54.32,191.008,908.075,5.0,17.8813
2307,18.0793,17.3073,15.0,56.0373,59.8693,54.1093,191.147,901.589,5.0,18.1073
2308,18.282,17.686,15.9333,56.0,59.5253,54.0507,191.211,892.843,5.0,18.338
2309,18.5073,18.214,16.0,55.4507,59.136,54.064,191.147,881.408,5.0,18.536
2310,18.7173,18.7373,16.0,55.152,57.8133,53.9413,191.477,870.613,5.0,18.7487
2311,18.934,19.1727,16.0,54.9733,56.2667,53.9253,191.211,851.883,5.0,18.9327
2312,19.118,19.5127,16.0,54.7067,54.9573,54.1173,191.467,832.384,5.0,19.0947
2313,19.324,20.2693,16.3333,54.5547,52.1467,53.608,191.349,799.573,5.0,19.2633
2314,19.5167,20.6187,17.0,54.0907,50.7973,53.0133,191.488,766.421,5.0,19.3653
2315,19.6867,20.3873,17.0,53.8987,47.7533,52.3387,191.648,731.136,5.0,19.4827
2316,19.8447,20.432,17.0,52.9573,49.7067,51.3333,191.989,702.251,5.0,19.5667
2317,19.9973,20.5187,17.0,53.1227,49.952,51.5813,191.893,660.843,5.0,19.65
2318,20.1287,20.6093,17.0,52.9227,48.9627,49.6,192.267,615.275,5.0,19.7267
2319,20.2307,20.5773,17.0,53.024,48.1413,47.84,191.403,571.477,5.0,19.7733
2320,20.3187,20.4933,17.0,52.8187,46.0373,47.7307,190.88,525.205,5.0,19.8033
2321,20.38,20.2573,17.0,52.2,44.5733,46.0587,191.659,473.088,5.0,19.8267
2322,20.4033,19.8833,17.0,52.552,42.44,45.7787,191.317,422.912,5.0,19.84
2323,20.41,19.5407,17.0,49.872,42.7707,43.504,191.04,359.221,5.0,19.84
2324,20.3967,19.3033,17.0,49.3387,42.3627,43.016,191.264,321.312,5.0,19.8467
2325,20.36,19.0593,17.0,50.024,42.504,42.1493,190.645,267.381,5.0,19.81
2326,20.316,18.8367,17.0,49.0347,42.3173,41.2853,191.285,212.085,5.0,19.7667
2327,20.2667,18.62,17.0,48.5973,41.844,41.2107,191.04,111.685,5.0,19.7333
2328,20.2133,18.4007,17.0,48.2027,42.024,41.104,191.765,24.732,5.0,19.696
2329,20.1413,18.208,17.0,48.5093,42.6533,40.268,191.413,19.5,5.0,19.62
2330,20.0667,18.0193,16.8667,48.5387,43.12,40.348,191.072,10.3473,5.0,19.56
2331,20.006,17.8347,16.0,48.2027,43.2507,40.68,191.008,1.07933,5.0,19.4767
2332,19.9173,17.6247,16.0,48.2027,43.2613,41.2027,190.976,-3.708,5.0,19.3773
2333,19.8527,17.398,15.8667,48.1493,43.3893,41.5013,191.595,-3.708,5.0,19.348
2334,19.7653,17.1853,15.0,48.1493,43.5547,41.8213,191.477,-3.57733,5.0,19.27
2335,19.684,16.9713,15.0,48.112,43.7653,41.9253,191.349,-3.44667,5.0,19.1487
2336,19.598,16.746,14.4667,48.2187,43.7627,41.9813,191.531,-3.512,5.0,19.0507
2337,19.5,16.4927,13.0667,48.3387,44.248,42.2107,192.032,-3.38133,5.0,18.984
2338,19.4193,16.2907,13.0,48.3493,44.624,42.3547,191.627,-3.44667,5.0,18.904
2339,19.3333,16.1233,13.0,48.3973,45.0587,42.576,192.16,-3.38133,5.0,18.8153
2340,19.2493,15.9613,13.0,48.584,45.2427,42.6347,192.501,-3.44667,5.0,18.702
2341,19.1473,15.7913,13.0,48.4347,45.456,42.736,191.797,-3.44667,5.0,18.6033
2342,19.04,15.6093,12.2667,48.5467,45.744,42.936,191.371,-3.38133,5.0,18.5347
2343,18.94,15.4507,12.0,48.616,46.3413,43.0933,192.149,-3.38133,5.0,18.43
2344,18.85,15.294,11.8,49.1387,46.8347,43.7173,191.509,-3.38133,5.0,18.34
2345,18.7487,15.1387,11.6667,49.8507,47.5333,44.6853,191.168,-3.316,5.0,18.25
2346,18.6527,14.94,11.4,49.1067,47.7547,44.8027,191.765,-3.512,5.0,18.138
2347,18.55,14.7547,11.5333,49.448,48.2053,44.664,191.915,-3.316,5.0,18.032
2348,18.4487,14.536,11.4667,49.752,48.72,45.2,191.637,-3.316,5.0,17.876
2349,18.336,14.344,11.7333,50.088,49.4427,45.8427,192.0,-3.25067,5.0,17.7667
2350,18.224,14.1407,11.6667,50.2613,49.8747,46.168,192.096,-3.25067,5.0,17.6673
2351,18.1153,13.9393,11.3333,50.4933,50.136,46.6133,191.691,-3.316,5.0,17.58
2352,17.9967,13.754,11.5333,50.6613,50.5627,46.8427,192.64,-3.25067,5.0,17.4707
2353,17.8827,13.61,11.9333,50.792,50.8827,47.0107,192.416,-3.38133,5.06667,17.3773
2354,17.7913,13.4547,11.6,50.8693,51.2453,47.216,192.245,-3.18533,6.0,17.26
2355,17.67,13.298,11.5333,50.92,51.7307,47.4693,193.003,-3.18533,6.0,17.1313
2356,17.566,13.144,11.6,51.0613,52.4,48.0133,192.939,-3.18533,6.0,17.0287
2357,17.4593,12.9887,11.3333,51.0907,52.768,48.08,193.749,-3.18533,6.0,16.918
2358,17.36,12.8607,11.3333,51.216,52.9973,48.3973,194.048,-3.25067,6.0,16.7953
2359,17.25,12.74,11.0667,51.36,53.4293,48.7147,193.024,-3.18533,6.0,16.686
2360,17.13,12.6467,11.0667,51.2987,53.4667,48.7173,192.8,-3.316,6.0,16.5793
2361,17.0247,12.5767,11.1333,51.3387,53.7387,48.8,193.12,-3.18533,6.0,16.454
2362,16.9307,12.536,11.2,51.312,53.9307,48.84,192.533,-3.38133,6.0,16.326
2363,16.8333,12.4613,11.0667,51.4587,54.6133,49.1653,191.947,-3.12,6.0,16.2367
2364,16.7367,12.3653,11.0,51.1493,54.368,48.7893,192.939,-3.12,6.0,16.1433
2365,16.6353,12.2387,11.0,51.2133,54.5867,49.0427,192.085,-3.25067,6.0,16.0687
2366,16.5167,12.1067,11.0,51.2533,54.984,49.2987,191.488,-3.18533,6.0,15.9633
2367,16.424,12.0187,11.0,51.3067,55.16,49.3893,191.733,-3.18533,6.0,15.868
2368,16.3047,12.0,11.0,51.3493,55.5067,49.5093,191.424,-3.12,6.0,15.748
2369,16.2127,11.9433,11.0,51.1653,55.1013,49.2347,191.52,-3.25067,6.0,15.6767
2370,16.1293,11.8867,10.6667,51.1707,55.3547,49.3253,191.403,-3.10733,6.0,15.5827
2371,16.0387,11.832,9.86667,51.128,55.688,49.4107,191.659,-3.316,6.0,15.4933
2372,15.934,11.78,9.0,51.1867,55.9947,49.3547,190.976,-3.25067,6.0,15.4027
2373,15.85,11.7267,9.33333,51.2133,56.0773,49.4293,190.944,-3.25067,6.0,15.3253
2374,15.7493,11.68,10.0,51.232,56.3307,49.6213,190.421,-3.25067,6.0,15.2433
2375,15.672,11.6267,10.0,51.1867,56.624,49.5973,190.955,-3.18533,6.0,15.152
2376,15.5967,11.6067,10.0,51.2,56.7227,49.6053,191.243,-0.0646667,6.0,15.0867
2377,15.5007,11.57,10.0,51.1653,56.7467,49.6027,190.667,12.9247,6.0,15.002
2378,15.4287,11.5667,10.0,51.064,56.5973,49.576,190.421,58.3853,6.0,14.9533
2379,15.378,11.6033,10.0,50.9733,57.0453,49.6,190.677,101.472,6.0,14.912
2380,15.3367,11.7353,9.0,50.8133,57.216,49.2907,190.773,151.573,6.0,14.9
2381,15.3167,11.95,9.13333,50.6827,56.488,49.1867,190.208,205.269,6.0,14.852
2382,15.314,12.16,10.0,50.5867,55.728,49.3787,189.909,257.728,6.0,14.8407
2383,15.3433,12.4633,10.0,50.3413,55.048,49.08,190.197,310.667,6.0,14.884
2384,15.3973,12.8567,10.5333,50.1733,54.4587,48.856,189.877,363.797,6.0,14.9433
2385,15.47,13.2833,11.3333,49.9947,53.8693,48.9147,189.28,415.424,6.0,15.03
2386,15.5747,13.7313,12.0,49.7413,53.4,48.5653,190.165,464.469,6.0,15.1773
2387,15.7053,14.1733,12.0667,49.5067,52.7307,48.5173,188.907,513.387,6.0,15.3193
