,Temperature_Comedor_Sensor,5:Weather_Temperature,6:CO2_Comedor_Sensor,7:CO2_Habitacion_Sensor,8:Humedad_Comedor_Sensor,9:Humedad_Habitacion_Sensor,10:Lighting_Comedor_Sensor,11:Lighting_Habitacion_Sensor,13:Meteo_Exterior_Crepusculo,15:Meteo_Exterior_Sol_Oest,16:Meteo_Exterior_Sol_Est,17:Meteo_Exterior_Sol_Sud,22:Temperature_Exterior_Sensor,24:Day_Of_Week,Temperature_Habitacion_Sensor
192,19.378,15.0,214.261,213.589,42.472,44.8667,81.3413,122.939,622.315,12597.9,16126.6,95354.9,16.0347,4.0,19.3553
193,19.59,15.5333,215.019,214.72,42.4933,44.84,94.9867,138.197,622.101,14499.2,13667.0,95344.0,16.4073,4.0,19.532
194,19.7993,16.0,214.731,214.421,42.4773,44.8213,97.3973,134.373,622.315,17859.2,12455.3,95289.3,16.7633,4.0,19.724
195,19.9867,16.0,214.837,214.955,42.5067,44.824,83.2453,113.851,621.376,20833.6,11122.3,94726.8,17.0687,4.0,19.9
196,20.1427,16.0,215.275,213.099,42.6213,44.8853,81.1627,112.752,621.461,28001.6,10742.4,95191.0,17.32,4.0,20.0133
197,20.324,16.3333,214.88,213.739,42.7093,44.9307,81.5013,113.008,621.376,39126.4,10372.1,95185.6,17.632,4.0,20.1993
198,20.5067,17.0,214.709,213.109,42.8053,45.0027,81.184,112.453,621.376,52251.3,10020.9,95191.0,17.9767,4.0,20.352
199,20.6693,17.0,215.008,212.736,42.9707,45.096,81.0027,110.219,621.205,64563.9,9970.69,94399.1,18.2567,4.0,20.476
200,20.836,17.0,214.933,212.661,43.1547,45.2,80.96,95.136,620.053,71335.9,9683.97,87668.1,18.5607,4.0,20.5773
201,20.972,17.0,214.539,211.328,43.4373,45.344,81.264,82.88,619.669,80011.3,9856.0,83678.5,18.848,4.0,20.644000000000002
202,21.0907,17.0,214.293,210.048,43.832,45.4773,58.5307,81.2,619.243,85371.6,9934.85,77398.0,19.0727,4.0,20.7027
203,21.232,17.0,212.576,209.856,44.224,45.6347,49.4,57.44,618.987,82528.9,9698.3,66794.8,19.2747,4.0,20.744
204,21.3573,17.0,212.277,209.632,44.7093,45.768,46.5987,51.184,618.603,83918.8,9970.35,60536.1,19.34,4.0,20.8133
205,21.44,16.4667,211.893,209.504,45.1173,45.976,36.768,42.8773,618.219,74973.2,9275.39,49109.7,19.2907,4.0,20.844
206,21.508,16.0,210.4,208.992,45.64,46.184,33.9387,41.56,617.92,76346.7,9425.92,44496.2,19.1147,4.0,20.8107
207,21.5493,16.0,208.885,208.587,45.9973,46.352,29.7427,38.076,617.792,77968.7,9232.38,38858.8,18.9587,4.0,20.8187
208,21.5587,16.0,208.181,207.723,46.184,46.5627,31.224,32.6707,617.835,87831.9,9683.97,35452.2,18.764,4.0,20.8373
209,21.584,16.0,207.104,207.733,46.3813,46.8133,22.2067,27.9253,617.92,85641.9,9318.4,28164.1,18.6033,4.0,20.8347
210,21.5627,15.2667,206.901,208.096,46.4987,47.008,20.8227,23.3413,617.92,86603.1,8924.16,22265.2,18.4393,4.0,20.8013
211,21.544,15.0,205.621,207.723,46.5173,47.2453,20.4807,23.44,617.707,80074.1,8257.54,16871.4,18.2627,4.0,20.791999999999998
212,21.508,15.0,205.493,207.552,46.568,47.5253,20.9213,22.6667,617.28,76382.2,7684.1,13208.2,18.098,4.0,20.732
213,21.436,15.0,205.781,207.883,46.6747,47.6827,20.6433,23.44,616.981,67827.0,6773.76,10328.7,17.9173,4.0,20.676
214,21.3613,15.0,205.92,208.0,46.8347,47.76,20.7413,22.8827,616.427,50734.4,5153.79,7626.75,17.6773,4.0,20.628
215,21.2613,15.0,205.835,207.979,47.0907,47.7947,20.8227,23.0747,614.955,2895.87,2652.16,2164.74,17.472,4.0,20.5493
216,21.164,15.0,204.544,207.36,47.3227,47.9973,19.6207,23.5213,614.016,1806.34,1397.76,1175.55,17.2827,4.0,20.454
217,21.0627,15.0,206.037,207.861,47.6053,48.2587,11.524,21.3227,613.76,71.68,0.0,0.0,17.1053,4.0,20.36
218,20.9653,14.2667,205.195,208.277,47.9627,48.392,11.5073,12.598,570.837,0.0,0.0,0.0,16.9207,4.0,20.2733
219,20.844,14.0,206.091,208.043,48.2773,48.64,11.328,14.2893,118.075,0.0,0.0,0.0,16.7213,4.0,20.1627
220,20.7307,14.0,206.229,208.203,48.56,48.8453,11.524,13.1027,3.86,0.0,0.0,0.0,16.4993,4.0,20.0473
221,20.62,13.4667,205.92,208.523,48.728,48.9307,11.328,13.1027,0.782,0.0,0.0,0.0,16.318,4.0,19.9367
222,20.512,13.0,207.061,208.181,48.912,49.0907,11.6053,12.7773,0.65,0.0,0.0,0.0,16.138,4.0,19.855999999999998
223,20.3933,13.0,205.813,208.629,49.1013,49.2693,11.426,14.3867,0.65,0.0,0.0,0.0,15.9873,4.0,19.7567
224,20.278,13.0,207.115,209.44,49.1893,49.288,11.524,13.2653,0.65,0.0,0.0,0.0,15.8333,4.0,19.6433
225,20.172,13.0,206.848,208.992,49.1973,49.4,11.6867,12.94,0.65,0.0,0.0,0.0,15.6733,4.0,19.52
226,20.0567,13.0,206.805,208.885,49.232,49.4747,11.5407,12.2727,0.694,0.0,0.0,0.0,15.54,4.0,19.4367
227,19.9253,13.0,207.232,209.152,48.9893,49.488,11.6053,13.6227,0.65,0.0,0.0,0.0,15.404,4.0,19.338
228,19.812,13.0,206.624,209.024,48.9707,49.52,11.524,13.0213,0.65,0.0,0.0,0.0,15.272,4.0,19.22
229,19.692,12.8667,206.944,209.013,48.984,49.616,11.5407,12.9553,0.65,0.0,0.0,0.0,15.1407,4.0,19.1167
230,19.5873,12.4,207.147,209.44,48.9733,49.7653,11.524,13.1027,0.65,0.0,0.0,0.0,15.0093,4.0,18.9793
231,19.46,12.0,206.784,209.696,48.6373,49.744,11.6053,13.0213,0.65,0.0,0.0,0.0,14.8713,4.0,18.8913
232,19.342,12.0,207.339,211.488,48.3307,49.7467,11.524,11.5073,0.65,0.0,0.0,0.0,14.75,4.0,18.7913
233,19.2353,11.3333,207.851,213.216,48.1013,49.688,11.524,13.8493,0.65,0.0,0.0,0.0,14.5993,4.0,18.6867
234,19.1,10.0,208.149,213.568,47.92,49.6933,11.7847,13.8013,0.65,0.0,0.0,0.0,14.4087,4.0,18.58
235,18.9687,9.73333,210.069,214.837,47.344,49.576,11.6053,13.5907,0.65,0.0,0.0,0.0,14.234,4.0,18.44
236,18.8733,9.0,210.432,213.824,47.6373,49.7333,11.4427,12.4993,0.65,0.0,0.0,0.0,14.0847,4.0,18.3333
237,18.7487,8.93333,210.656,213.163,47.6213,49.792,11.524,13.736,0.65,0.0,0.0,0.0,13.9373,4.0,18.2247
238,18.6267,8.06667,210.72,214.251,46.968,49.6747,11.6867,13.3467,0.65,0.0,0.0,0.0,13.77,4.0,18.0773
239,18.5293,8.0,210.603,213.856,47.0987,49.7893,11.6053,13.5907,0.65,0.0,0.0,0.0,13.63,4.0,17.98
240,18.4027,8.0,210.848,213.579,46.7173,49.752,11.524,13.378,0.65,0.0,0.0,0.0,13.4147,4.0,17.862000000000002
241,18.2813,8.0,211.104,214.72,46.272,49.68,11.5887,13.3627,0.65,0.0,0.0,0.0,13.212,4.06667,17.766
242,18.1533,8.0,211.211,214.176,46.168,49.6,11.866,13.184,0.65,0.0,0.0,0.0,13.0447,5.0,17.6153
243,18.0213,8.0,212.181,215.435,46.3547,49.5813,11.524,13.5093,0.694,0.0,0.0,0.0,12.864,5.0,17.516
244,17.8933,8.0,212.0,215.115,46.104,49.5573,11.4427,12.7927,0.65,0.0,0.0,0.0,12.74,5.0,17.42
245,17.7953,8.0,211.947,215.328,46.0133,49.5333,11.426,14.1267,0.65,0.0,0.0,0.0,12.6067,5.0,17.312
246,17.67,8.0,213.024,216.725,45.912,49.504,11.6867,13.5907,0.65,0.0,0.0,0.0,12.4273,5.0,17.1813
247,17.5487,8.0,212.587,216.0,45.768,49.4187,11.6053,13.428,0.65,0.0,0.0,0.0,12.294,5.0,17.0573
248,17.4327,7.06667,212.651,214.496,45.464,49.36,11.7847,13.5093,0.65,0.0,0.0,0.0,12.1653,5.0,16.9153
249,17.3387,7.0,211.659,213.451,45.2187,49.2747,11.5073,13.5093,0.65,0.0,0.0,0.0,12.0033,5.0,16.78
250,17.1967,7.0,210.379,212.096,45.2693,49.2507,11.964,13.184,0.65,0.0,0.0,0.0,11.836,5.0,16.6573
251,17.072,6.26667,210.165,211.477,45.128,49.1707,11.524,13.428,0.65,0.0,0.0,0.0,11.6933,5.0,16.53
252,16.9487,6.0,209.621,211.584,44.968,49.0347,11.6867,13.8347,0.65,0.0,0.0,0.0,11.5667,5.0,16.384
253,16.8467,6.0,208.885,210.336,44.9173,48.8267,11.6053,13.5093,0.65,0.0,0.0,0.0,11.4373,5.0,16.29
254,16.726,6.0,208.747,210.048,44.7147,48.7893,11.622,13.672,0.65,0.0,0.0,0.0,11.2773,5.0,16.1487
255,16.5987,6.0,207.456,209.856,44.6827,48.752,11.6867,13.428,0.65,0.0,0.0,0.0,11.0967,5.0,16.032
256,16.4673,6.0,207.008,209.28,44.5253,48.7013,11.7033,13.5907,0.65,0.0,0.0,0.0,10.97,5.0,15.9367
257,16.3527,6.0,207.573,209.76,44.4773,48.488,11.524,13.5907,0.65,0.0,0.0,0.0,10.876,5.0,15.8313
258,16.214,6.0,206.347,209.6,44.4373,48.4453,11.768,13.8507,0.65,0.0,0.0,0.0,10.696,5.0,15.7127
259,16.1107,5.46667,206.091,209.248,44.3653,48.3787,11.622,15.1333,0.65,0.0,0.0,0.0,10.58,5.0,15.5847
260,16.0,5.0,206.325,209.024,44.3253,48.32,11.6867,12.8253,0.65,0.0,0.0,0.0,10.4827,5.0,15.4687
261,15.862,5.73333,205.653,208.768,44.3147,48.2267,11.7033,12.94,0.65,0.0,0.0,0.0,10.4233,5.0,15.3593
262,15.756,6.0,205.803,209.216,44.288,48.0747,11.6867,13.9973,0.65,0.0,0.0,0.0,10.3267,5.0,15.212
263,15.6367,6.0,205.643,209.6,44.28,48.1467,11.622,14.5973,0.826,0.0,0.0,0.0,10.16,5.0,15.12
264,15.5093,6.0,206.347,210.581,44.2827,48.1387,11.7033,13.5413,4.65067,0.0,0.0,0.0,9.98333,5.0,14.9953
265,15.392,6.0,207.392,210.731,44.28,48.1387,11.5073,13.5907,111.833,0.0,0.0,0.0,9.94,5.0,14.8627
266,15.294,5.46667,207.445,210.667,44.2827,47.944,11.7847,13.964,558.379,0.0,344.064,0.0,9.90933,5.0,14.7667
267,15.19,5.0,207.531,211.072,44.2853,47.8453,12.808,20.9973,611.243,322.56,2881.54,1261.57,9.834,5.0,14.6507
268,15.0973,5.0,207.808,211.168,44.2827,47.8373,21.148,23.388,612.309,3834.88,20702.9,6967.3,9.79667,5.0,14.556
269,15.0,5.0,207.403,211.381,44.272,47.8,21.264,23.3413,613.717,7175.17,38000.0,15050.8,9.82,5.0,14.458
270,14.916,5.0,207.947,211.893,44.2267,47.752,21.2473,23.3707,615.189,9024.51,49269.4,23553.4,9.91467,5.0,14.41
271,14.8547,5.4,208.309,212.043,44.2427,47.664,20.9853,23.5213,616.341,10771.5,58141.4,32763.9,10.028,5.0,14.342
272,14.8233,5.73333,208.672,212.128,44.3253,47.576,21.3267,26.7693,617.835,12291.4,66125.8,42344.4,10.19,5.0,14.3067
273,14.83,6.66667,209.013,211.904,44.424,47.3653,21.4913,39.3893,619.072,13566.6,71060.1,50820.4,10.4513,5.0,14.2733
274,14.8587,8.0,208.821,211.733,44.4693,47.1413,21.148,48.5493,620.139,14584.5,73632.4,58447.2,10.8173,5.0,14.2967
275,14.9367,8.73333,208.544,210.539,44.488,46.856,31.224,67.352,621.035,15487.0,74874.9,65697.1,11.1913,5.0,14.3753
276,15.0327,9.0,208.971,210.976,44.456,46.4667,37.8893,83.4613,621.163,17021.6,74809.3,71565.3,11.604,5.0,14.472000000000001
277,15.1393,9.0,208.928,210.837,44.3947,46.16,41.516,105.659,621.205,18054.5,75462.0,76584.3,12.0213,5.0,14.594000000000001
278,15.2927,10.0667,209.493,211.104,44.36,45.8933,47.432,113.083,621.547,16906.9,76748.1,81854.5,12.458,5.0,14.7667
279,15.464,11.2667,209.397,210.72,44.1733,45.632,51.736,113.237,621.973,15509.5,74375.2,86829.7,12.9287,5.0,14.9827
280,15.6707,12.6,209.845,210.293,44.0053,45.4213,51.6693,113.419,622.4,14390.6,71142.1,91111.4,13.398,5.0,15.1887
281,15.9227,13.3333,209.781,210.976,43.832,45.368,60.416,115.515,622.741,13344.1,65792.7,94934.4,13.8253,5.0,15.437999999999999
282,16.1753,14.0,209.781,211.157,43.7387,45.384,81.7413,120.912,623.04,12420.4,57445.0,95442.3,14.2833,5.0,15.684000000000001
283,16.424,14.5333,209.952,211.157,43.7333,45.4133,81.4827,138.779,622.997,11680.4,47625.6,95436.8,14.73,5.0,15.9567
284,16.724,15.0,210.453,211.435,43.752,45.5093,81.7413,143.04,622.699,10971.8,36177.2,95387.6,15.1693,5.0,16.244
285,16.9613,15.0,210.859,210.837,43.7707,45.552,81.6427,142.608,622.443,10485.4,26393.3,95354.9,15.5953,5.0,16.558
286,17.2313,15.0,210.965,211.893,43.816,45.6187,81.6613,142.368,622.4,10243.1,19923.6,95354.9,15.944,5.0,16.844
287,17.484,15.0,211.733,211.435,43.92,45.7893,81.6613,142.688,622.187,10250.2,16734.2,95344.0,16.312,5.0,17.142
288,17.7447,15.0,212.203,212.213,43.9893,45.9973,81.6827,143.008,621.845,10614.8,14511.4,95223.8,16.6567,5.0,17.4187
289,18.0153,15.0,212.384,211.861,44.1227,46.1947,88.0853,142.107,621.76,12204.7,12176.0,95191.0,16.974,5.0,17.682000000000002
290,18.292,15.0,212.384,211.147,44.176,46.408,90.3387,138.928,621.419,15214.6,10979.3,95191.0,17.2327,5.0,17.952
291,18.546,15.0,211.925,209.92,44.2853,46.5307,81.5013,115.072,621.632,19602.1,10714.5,95191.0,17.5573,5.0,18.166
292,18.7927,15.0,211.957,209.792,44.376,46.6587,81.5813,112.533,621.76,26659.5,10049.5,95191.0,17.8987,5.0,18.4153
293,18.9967,15.0,211.84,208.704,44.3093,46.6773,81.1627,113.173,621.717,36664.7,9275.39,95191.0,18.2307,5.0,18.6153
294,19.23,15.0,211.307,208.395,44.3813,46.904,81.3413,112.992,621.163,48483.0,9017.34,94792.4,18.5387,5.0,18.7973
295,19.4493,15.0,210.464,208.0,44.6533,47.0267,81.184,112.645,620.352,61065.9,9275.39,90920.3,18.8593,5.0,19.002
296,19.6587,15.0,210.667,208.053,44.784,47.176,81.1813,100.581,619.84,70180.9,9354.24,85803.0,19.236,5.0,19.1847
297,19.8467,15.0,210.251,207.531,45.088,47.4027,81.2427,83.28,619.669,78105.3,9397.25,81109.0,19.5153,5.0,19.3053
298,20.0373,15.0,209.664,207.328,45.4507,47.568,63.3147,83.4507,619.285,84929.2,9519.1,76073.6,19.8027,5.0,19.4547
299,20.2107,15.0,209.067,207.936,45.856,47.7253,50.9813,60.816,619.2,85614.6,9519.1,68523.3,20.034,5.0,19.59
300,20.3667,15.0,208.629,207.488,46.1733,47.9973,50.4427,53.6107,619.029,88566.4,9712.64,62559.6,20.17,5.0,19.694000000000003
301,20.5007,15.0,209.355,205.611,46.496,48.264,41.256,47.152,618.688,88528.2,9719.81,55672.8,20.1833,5.0,19.7767
302,20.612,15.0,208.501,205.493,46.6933,48.4133,40.1507,41.6573,618.347,86594.9,9232.38,48048.8,20.034,5.0,19.8
303,20.7027,15.0,206.912,206.176,46.4853,48.4,31.224,32.6547,617.963,85950.5,8372.22,39987.9,19.8593,5.0,19.8373
304,20.7467,15.0,206.763,206.389,45.9813,48.472,22.842,24.6427,617.92,85551.8,7805.95,32101.7,19.6267,5.0,19.894000000000002
305,20.7973,15.0,205.771,205.685,45.6027,48.632,20.742,22.604,617.92,82998.6,7476.22,25023.8,19.4107,5.0,19.92
306,20.804,15.0,206.059,205.749,45.3867,48.6373,20.984,24.5293,617.664,81259.2,7160.83,19092.8,19.1507,5.0,19.93
307,20.808,15.0,204.117,205.013,45.064,48.6827,20.5793,23.44,617.28,72562.0,6680.58,14419.3,18.8853,5.0,19.8893
308,20.7547,15.0,203.403,205.045,45.0853,48.616,20.904,22.604,617.109,67646.8,6336.51,11481.1,18.6693,5.0,19.886
309,20.7147,15.0,203.221,205.013,45.3173,48.6373,20.7407,23.748,616.64,60416.0,5827.58,9368.58,18.4633,5.0,19.8467
310,20.6627,15.0,202.56,204.544,45.5573,48.504,20.6607,23.44,616.341,46484.5,4594.69,7189.5,18.2353,5.0,19.7767
311,20.5747,15.0,202.283,205.44,45.768,48.5627,20.922,22.8013,615.147,3856.38,2300.93,2329.6,18.008,5.0,19.7467
312,20.5133,15.0,202.976,205.525,45.976,48.5253,20.1407,23.9093,614.4,2487.3,1290.24,1483.78,17.8093,5.0,19.684
313,20.43,15.0,203.189,205.397,46.352,48.7467,11.426,21.4213,613.931,250.88,0.0,0.0,17.6353,5.0,19.6
314,20.3293,15.0,202.645,205.6,46.9973,49.048,11.866,13.2807,538.005,0.0,0.0,0.0,17.4607,5.0,19.542
315,20.2373,15.0,202.784,205.408,47.552,49.2453,11.4427,14.24,149.411,0.0,0.0,0.0,17.304,5.0,19.4533
316,20.166,15.0,203.317,205.323,48.128,49.5893,11.524,13.3627,5.22067,0.0,0.0,0.0,17.1513,5.0,19.3887
317,20.0807,15.0,203.296,206.272,48.5227,49.9173,11.622,12.696,0.782,0.0,0.0,0.0,16.98,5.0,19.328
318,19.9993,15.0,203.168,206.624,48.7547,50.1147,11.5887,13.8507,0.65,0.0,0.0,0.0,16.8487,5.0,19.2867
319,19.9007,15.0,203.915,206.592,48.968,50.2453,11.6053,13.184,0.694,0.0,0.0,0.0,16.6807,5.0,19.184
320,19.8167,15.0,203.968,206.112,49.0773,50.3467,11.4427,12.5813,0.65,0.0,0.0,0.0,16.532,5.0,19.1367
321,19.732,15.0,203.776,207.403,49.2347,50.4187,11.5073,13.6227,0.694,0.0,0.0,0.0,16.3867,5.0,19.0647
322,19.6387,15.0,205.632,208.053,49.3653,50.5067,11.7033,13.1027,0.65,0.0,0.0,0.0,16.2753,5.0,18.9627
323,19.554,15.0,205.237,207.989,49.088,50.3493,11.524,13.428,0.65,0.0,0.0,0.0,16.144,5.0,18.896
324,19.4633,15.0,204.512,208.619,48.6773,50.1733,11.524,12.5167,0.65,0.0,0.0,0.0,15.9653,5.0,18.8153
325,19.35,15.0,205.397,209.184,48.3333,50.1227,11.524,14.8733,0.65,0.0,0.0,0.0,15.746,5.0,18.7227
326,19.2593,15.0,206.464,209.088,48.1173,50.0453,11.7033,13.2653,0.65,0.0,0.0,0.0,15.546,5.0,18.6173
327,19.162,15.0,206.699,208.48,48.0,49.928,11.6867,13.3467,0.65,0.0,0.0,0.0,15.364,5.0,18.52
328,19.046,15.0,206.517,208.757,47.8933,49.8053,11.622,13.2,0.65,0.0,0.0,0.0,15.1487,5.0,18.4573
329,18.954,15.0,207.467,209.536,47.8213,49.7253,11.6053,13.8827,0.65,0.0,0.0,0.0,14.9427,5.0,18.3593
330,18.8467,15.0,207.808,209.728,47.9173,49.688,11.7847,13.428,0.65,0.0,0.0,0.0,14.7953,5.0,18.232
331,18.7407,15.0,207.744,210.059,47.9253,49.6347,11.4427,13.2653,0.65,0.0,0.0,0.0,14.696,5.0,18.1647
332,18.6447,15.0,208.107,211.232,47.5653,49.6027,11.6053,13.3453,0.65,0.0,0.0,0.0,14.5747,5.0,18.0867
333,18.5533,15.0,207.84,211.616,47.2747,49.5547,11.6867,14.1427,0.65,0.0,0.0,0.0,14.468,5.0,17.9947
334,18.4487,15.0,208.256,210.688,47.512,49.5627,11.6053,13.184,0.65,0.0,0.0,0.0,14.322,5.0,17.8553
335,18.336,15.0,208.907,211.755,47.5413,49.5547,11.524,12.4187,0.65,0.0,0.0,0.0,14.184,5.0,17.8007
336,18.2307,15.0,208.523,210.56,47.5227,49.56,11.7847,11.6053,0.65,0.0,0.0,0.0,14.046,5.0,17.7053
337,18.1367,15.0,208.107,209.728,47.6267,49.5627,11.6053,13.4433,0.65,0.0,0.0,0.0,13.9547,5.06667,17.6067
338,18.0273,15.0,208.181,209.76,47.3493,49.5627,11.524,13.5907,0.65,0.0,0.0,0.0,13.8393,6.0,17.508
339,17.912,15.0,207.797,209.664,47.2507,49.5653,11.6053,13.3467,0.65,0.0,0.0,0.0,13.6747,6.0,17.4033
340,17.8267,15.0,207.541,210.08,47.0373,49.5627,11.524,13.7533,0.65,0.0,0.0,0.0,13.536,6.0,17.3527
341,17.73,15.0,208.032,210.368,47.28,49.568,11.866,13.428,0.65,0.0,0.0,0.0,13.412,6.0,17.2427
342,17.6147,15.0,208.309,210.955,47.1307,49.584,11.5073,13.5907,0.65,0.0,0.0,0.0,13.25,6.0,17.1433
343,17.522,15.0,208.416,211.541,47.0053,49.5947,11.524,13.3467,0.65,0.0,0.0,0.0,13.0887,6.0,17.054000000000002
344,17.4207,15.0,209.76,212.395,46.8293,49.608,11.6053,13.5093,0.65,0.0,0.0,0.0,12.914,6.0,16.9433
345,17.3353,15.0,209.867,214.421,46.9333,49.6133,11.6867,13.428,0.65,0.0,0.0,0.0,12.7713,6.0,16.8427
346,17.2207,15.0,210.432,214.176,46.9733,49.6293,11.3447,13.5907,0.65,0.0,0.0,0.0,12.6493,6.0,16.722
347,17.1087,15.0,210.741,212.331,46.368,49.6267,11.622,13.672,0.65,0.0,0.0,0.0,12.56,6.0,16.6233
348,17.0033,15.0,211.104,214.976,46.5947,49.6293,11.768,13.964,0.65,0.0,0.0,0.0,12.3647,6.0,16.53
349,16.9047,15.0,210.709,214.699,46.68,49.6507,11.7847,14.5,0.65,0.0,0.0,0.0,12.1907,6.0,16.4233
350,16.8193,15.0,211.893,212.715,46.68,49.6933,11.4427,12.0287,0.65,0.0,0.0,0.0,12.07,6.0,16.326
351,16.7153,15.0,211.179,212.512,46.8613,49.6507,11.6867,13.2653,0.65,0.0,0.0,0.0,11.9433,6.0,16.2247
352,16.5953,15.0,210.069,211.349,46.9227,49.7173,11.524,13.428,0.65,0.0,0.0,0.0,11.846,6.0,16.1033
353,16.4847,15.0,209.557,210.56,46.8827,49.7387,11.6053,13.5907,0.65,0.0,0.0,0.0,11.7327,6.0,15.9947
354,16.3653,15.0,209.077,210.283,46.5227,49.7707,11.6053,14.192,0.65,0.0,0.0,0.0,11.6447,6.0,15.9033
355,16.2653,15.0,208.085,209.792,46.2027,49.7467,11.7033,13.736,0.65,0.0,0.0,0.0,11.61,6.0,15.8133
356,16.1733,15.0,206.837,209.088,46.3147,49.784,11.5073,13.5413,0.65,0.0,0.0,0.0,11.55,6.0,15.7187
357,16.0647,15.0,207.019,208.928,46.072,49.7627,11.7033,13.5093,0.65,0.0,0.0,0.0,11.478,6.0,15.6307
358,15.962,15.0,206.229,209.152,45.464,49.5973,11.7033,13.476,0.65,0.0,0.0,0.0,11.4633,6.0,15.5447
359,15.8787,15.0,205.792,209.28,46.0533,49.784,11.768,13.184,0.914,0.0,0.0,0.0,11.4407,6.0,15.4367
360,15.78,15.0,205.984,208.971,46.048,49.7973,11.524,13.5093,5.00133,0.0,0.0,0.0,11.35,6.0,15.3247
361,15.6987,15.0,205.739,209.739,45.9467,49.8293,11.6053,13.5907,145.669,0.0,0.0,0.0,11.2587,6.0,15.26
362,15.6027,15.0,206.187,210.304,45.7573,49.8213,11.6867,14.2893,589.803,0.0,329.728,0.0,11.168,6.0,15.1807
363,15.5007,15.0,205.963,209.856,45.7893,49.8107,14.2713,22.8013,611.883,802.816,3333.12,1290.24,11.0673,6.0,15.074000000000002
364,15.43,15.0,207.243,210.421,45.9573,49.848,20.8233,24.204,613.333,6114.3,36126.7,10328.4,10.9833,6.0,15.004000000000001
365,15.3713,15.0,207.499,210.624,46.0907,49.832,21.066,22.7147,615.424,9031.68,50727.6,18883.9,10.9873,6.0,14.9533
366,15.3433,15.0,207.477,210.411,46.2613,49.752,20.9853,23.44,616.981,10256.7,58613.8,27145.6,11.114,6.0,14.8947
367,15.3007,15.0,207.595,210.645,46.3653,49.6373,21.166,23.4853,617.963,11531.6,64501.1,35601.1,11.2873,6.0,14.868
368,15.2947,15.0,207.712,210.443,46.6747,49.5973,21.1487,29.5333,618.901,12619.8,69585.6,43997.9,11.5767,6.0,14.8333
369,15.3207,15.0,208.053,210.08,46.7973,49.4053,21.3447,40.2707,619.243,13581.7,71887.5,51093.5,11.94,6.0,14.856
370,15.3673,15.0,208.363,209.92,46.656,49.1253,22.6293,50.4693,619.669,14482.8,73490.4,58190.5,12.3293,6.0,14.8933
371,15.4533,15.0,207.349,208.757,46.6747,48.624,31.3053,73.44,620.181,15351.1,74653.7,65140.1,12.7533,6.0,14.9893
372,15.5667,15.0,207.712,208.725,46.744,48.2827,40.1347,87.376,620.651,16871.4,74869.4,71224.0,13.218,6.0,15.1233
373,15.7193,15.0,207.381,207.627,46.4907,47.9253,41.6773,113.147,621.248,17723.4,76363.1,77015.7,13.7633,6.0,15.3167
374,15.912,15.0,207.072,207.573,46.0,47.68,50.8747,113.509,621.803,16398.3,77310.6,82474.3,14.3407,6.0,15.52
375,16.1507,15.0,206.923,207.648,45.7627,47.5067,51.6533,113.243,622.272,14963.4,74528.1,87212.0,14.9293,6.0,15.7787
376,16.404,15.0,206.453,207.52,45.6293,47.3547,51.6533,132.709,622.571,13774.8,71071.1,91373.6,15.5713,6.0,16.0433
377,16.7087,15.0,206.229,207.104,45.5253,47.1787,62.5813,142.443,622.613,12656.0,64741.4,94475.6,16.246,6.0,16.3513
378,17.0047,15.0,205.589,207.061,45.48,47.168,81.5627,142.608,623.637,11623.8,56890.7,95518.7,16.936,6.0,16.6787
379,17.3027,15.0,205.355,206.763,45.432,47.0773,81.9413,142.8,623.893,10893.3,46981.1,95518.7,17.5153,6.0,17.0093
380,17.6147,15.0,204.821,206.155,45.488,47.0107,81.7227,142.352,624.192,10314.8,35005.8,95529.6,18.14,6.0,17.3733
381,17.9253,15.0,204.533,205.952,45.4133,46.8933,81.664,143.12,624.235,9899.01,25017.0,95518.7,18.73,6.0,17.7327
382,18.2773,15.0,203.477,205.643,45.2747,46.7067,81.2613,142.448,624.235,9633.79,18791.8,95518.7,19.308,6.0,18.0813
383,18.634,15.0,203.339,205.344,45.144,46.5013,81.504,142.683,624.021,9504.77,15587.3,95529.6,19.8513,6.0,18.462
384,18.9313,15.0,203.627,205.973,45.0,46.3707,81.5813,141.637,624.533,10177.9,13637.6,95627.9,20.4247,6.0,18.8107
385,19.278,15.0,203.595,205.216,44.8667,46.16,81.1627,142.4,624.491,11767.8,11474.3,95606.1,21.008,6.0,19.168
386,19.6307,15.0,203.275,205.355,44.624,45.9573,81.424,142.56,624.32,14411.8,10350.6,95529.6,21.5,6.0,19.5113
387,19.9507,15.0,203.115,205.397,44.4587,45.8107,81.4213,126.219,624.277,19128.3,10479.3,95573.3,22.0267,6.0,19.8427
388,20.2887,15.0,203.104,205.547,44.192,45.5093,81.3413,113.008,623.979,26449.2,9784.32,95513.3,22.48,6.0,20.146
389,20.5953,15.0,203.104,204.907,43.728,45.216,81.0027,112.837,623.637,36855.8,9160.7,95518.7,22.8667,6.0,20.4473
390,20.8707,15.0,202.987,204.981,43.2667,44.9947,81.1013,113.04,622.912,48818.9,8960.0,93940.4,23.2827,6.0,20.74
391,21.1547,15.0,203.317,205.056,43.3387,45.08,80.9227,112.571,622.528,62029.8,9210.88,89784.3,23.764,6.0,20.9973
392,21.4453,15.0,203.488,205.109,42.96,44.9653,80.7813,108.827,622.229,71346.9,9282.56,84839.1,24.1453,6.0,21.1987
